timestamp,load_mw
2023-03-09 13:30:00,116.155
2023-03-09 13:45:00,115.244
2023-03-09 14:00:00,114.236
2023-03-09 14:15:00,113.134
2023-03-09 14:30:00,111.945
2023-03-09 14:45:00,110.671
2023-03-09 15:00:00,109.319
2023-03-09 15:15:00,107.894
2023-03-09 15:30:00,106.403
2023-03-09 15:45:00,104.85
2023-03-09 16:00:00,103.243
2023-03-09 16:15:00,101.589
2023-03-09 16:30:00,99.894
2023-03-09 16:45:00,98.166
2023-03-09 17:00:00,96.41
2023-03-09 17:15:00,94.636
2023-03-09 17:30:00,92.851
2023-03-09 17:45:00,91.06
2023-03-09 18:00:00,89.274
2023-03-09 18:15:00,87.498
2023-03-09 18:30:00,85.74
2023-03-09 18:45:00,84.007
2023-03-09 19:00:00,82.307
2023-03-09 19:15:00,80.647
2023-03-09 19:30:00,79.034
2023-03-09 19:45:00,77.474
2023-03-09 20:00:00,75.975
2023-03-09 20:15:00,74.541
2023-03-09 20:30:00,73.18
2023-03-09 20:45:00,71.896
2023-03-09 21:00:00,70.696
2023-03-09 21:15:00,69.584
2023-03-09 21:30:00,68.564
2023-03-09 21:45:00,67.642
2023-03-09 22:00:00,66.82
2023-03-09 22:15:00,66.103
2023-03-09 22:30:00,65.492
2023-03-09 22:45:00,64.991
2023-03-09 23:00:00,64.601
2023-03-09 23:15:00,64.324
2023-03-09 23:30:00,64.161
2023-03-09 23:45:00,64.113
2023-03-10 00:00:00,64.18
2023-03-10 00:15:00,64.36
2023-03-10 00:30:00,64.654
2023-03-10 00:45:00,65.06
2023-03-10 01:00:00,65.575
2023-03-10 01:15:00,66.198
2023-03-10 01:30:00,66.926
2023-03-10 01:45:00,67.756
2023-03-10 02:00:00,68.683
2023-03-10 02:15:00,69.705
2023-03-10 02:30:00,70.815
2023-03-10 02:45:00,72.01
2023-03-10 03:00:00,73.284
2023-03-10 03:15:00,74.631
2023-03-10 03:30:00,76.046
2023-03-10 03:45:00,77.522
2023-03-10 04:00:00,79.054
2023-03-10 04:15:00,80.633
2023-03-10 04:30:00,82.254
2023-03-10 04:45:00,83.909
2023-03-10 05:00:00,85.592
2023-03-10 05:15:00,87.294
2023-03-10 05:30:00,89.008
2023-03-10 05:45:00,90.727
2023-03-10 06:00:00,92.444
2023-03-10 06:15:00,94.15
2023-03-10 06:30:00,95.839
2023-03-10 06:45:00,97.503
2023-03-10 07:00:00,99.135
2023-03-10 07:15:00,100.728
2023-03-10 07:30:00,102.274
2023-03-10 07:45:00,103.767
2023-03-10 08:00:00,105.201
2023-03-10 08:15:00,106.569
2023-03-10 08:30:00,107.865
2023-03-10 08:45:00,109.084
2023-03-10 09:00:00,110.22
2023-03-10 09:15:00,111.269
2023-03-10 09:30:00,112.224
2023-03-10 09:45:00,113.084
2023-03-10 10:00:00,113.843
2023-03-10 10:15:00,114.498
2023-03-10 10:30:00,115.046
2023-03-10 10:45:00,115.485
2023-03-10 11:00:00,115.813
2023-03-10 11:15:00,116.028
2023-03-10 11:30:00,116.13
2023-03-10 11:45:00,116.117
2023-03-10 12:00:00,115.99
2023-03-10 12:15:00,115.749
2023-03-10 12:30:00,115.394
2023-03-10 12:45:00,114.928
2023-03-10 13:00:00,114.353
2023-03-10 13:15:00,113.669
2023-03-10 13:30:00,112.882
2023-03-10 13:45:00,111.992
2023-03-10 14:00:00,111.005
2023-03-10 14:15:00,109.925
2023-03-10 14:30:00,108.755
2023-03-10 14:45:00,107.502
2023-03-10 15:00:00,106.169
2023-03-10 15:15:00,104.763
2023-03-10 15:30:00,103.29
2023-03-10 15:45:00,101.756
2023-03-10 16:00:00,100.167
2023-03-10 16:15:00,98.529
2023-03-10 16:30:00,96.851
2023-03-10 16:45:00,95.139
2023-03-10 17:00:00,93.4
2023-03-10 17:15:00,91.641
2023-03-10 17:30:00,89.871
2023-03-10 17:45:00,88.096
2023-03-10 18:00:00,86.324
2023-03-10 18:15:00,84.563
2023-03-10 18:30:00,82.82
2023-03-10 18:45:00,81.102
2023-03-10 19:00:00,79.417
2023-03-10 19:15:00,77.772
2023-03-10 19:30:00,76.173
2023-03-10 19:45:00,74.628
2023-03-10 20:00:00,73.143
2023-03-10 20:15:00,71.725
2023-03-10 20:30:00,70.379
2023-03-10 20:45:00,69.111
2023-03-10 21:00:00,67.927
2023-03-10 21:15:00,66.831
2023-03-10 21:30:00,65.829
2023-03-10 21:45:00,64.924
2023-03-10 22:00:00,64.12
2023-03-10 22:15:00,63.421
2023-03-10 22:30:00,62.83
2023-03-10 22:45:00,62.349
2023-03-10 23:00:00,61.98
2023-03-10 23:15:00,61.724
2023-03-10 23:30:00,61.584
2023-03-10 23:45:00,61.559
2023-03-11 00:00:00,61.649
2023-03-11 00:15:00,61.855
2023-03-11 00:30:00,62.174
2023-03-11 00:45:00,62.607
2023-03-11 01:00:00,63.15
2023-03-11 01:15:00,63.802
2023-03-11 01:30:00,64.56
2023-03-11 01:45:00,65.42
2023-03-11 02:00:00,66.379
2023-03-11 02:15:00,67.433
2023-03-11 02:30:00,68.578
2023-03-11 02:45:00,69.807
2023-03-11 03:00:00,71.117
2023-03-11 03:15:00,72.501
2023-03-11 03:30:00,73.954
2023-03-11 03:45:00,75.469
2023-03-11 04:00:00,77.04
2023-03-11 04:15:00,78.661
2023-03-11 04:30:00,80.323
2023-03-11 04:45:00,82.021
2023-03-11 05:00:00,83.747
2023-03-11 05:15:00,85.493
2023-03-11 05:30:00,87.252
2023-03-11 05:45:00,89.017
2023-03-11 06:00:00,90.78
2023-03-11 06:15:00,92.533
2023-03-11 06:30:00,94.27
2023-03-11 06:45:00,95.982
2023-03-11 07:00:00,97.663
2023-03-11 07:15:00,99.304
2023-03-11 07:30:00,100.9
2023-03-11 07:45:00,102.443
2023-03-11 08:00:00,103.927
2023-03-11 08:15:00,105.346
2023-03-11 08:30:00,106.692
2023-03-11 08:45:00,107.962
2023-03-11 09:00:00,109.149
2023-03-11 09:15:00,110.248
2023-03-11 09:30:00,111.254
2023-03-11 09:45:00,112.164
2023-03-11 10:00:00,112.974
2023-03-11 10:15:00,113.679
2023-03-11 10:30:00,114.277
2023-03-11 10:45:00,114.766
2023-03-11 11:00:00,115.143
2023-03-11 11:15:00,115.407
2023-03-11 11:30:00,115.557
2023-03-11 11:45:00,115.593
2023-03-11 12:00:00,115.513
2023-03-11 12:15:00,115.318
2023-03-11 12:30:00,115.01
2023-03-11 12:45:00,114.59
2023-03-11 13:00:00,114.059
2023-03-11 13:15:00,113.42
2023-03-11 13:30:00,112.676
2023-03-11 13:45:00,111.83
2023-03-11 14:00:00,110.885
2023-03-11 14:15:00,109.846
2023-03-11 14:30:00,108.717
2023-03-11 14:45:00,107.503
2023-03-11 15:00:00,106.21
2023-03-11 15:15:00,104.842
2023-03-11 15:30:00,103.406
2023-03-11 15:45:00,101.909
2023-03-11 16:00:00,100.355
2023-03-11 16:15:00,98.754
2023-03-11 16:30:00,97.11
2023-03-11 16:45:00,95.432
2023-03-11 17:00:00,93.726
2023-03-11 17:15:00,92.0
2023-03-11 17:30:00,90.262
2023-03-11 17:45:00,88.518
2023-03-11 18:00:00,86.778
2023-03-11 18:15:00,85.047
2023-03-11 18:30:00,83.333
2023-03-11 18:45:00,81.645
2023-03-11 19:00:00,79.989
2023-03-11 19:15:00,78.372
2023-03-11 19:30:00,76.802
2023-03-11 19:45:00,75.286
2023-03-11 20:00:00,73.829
2023-03-11 20:15:00,72.439
2023-03-11 20:30:00,71.121
2023-03-11 20:45:00,69.881
2023-03-11 21:00:00,68.724
2023-03-11 21:15:00,67.656
2023-03-11 21:30:00,66.682
2023-03-11 21:45:00,65.805
2023-03-11 22:00:00,65.029
2023-03-11 22:15:00,64.359
2023-03-11 22:30:00,63.796
2023-03-11 22:45:00,63.344
2023-03-11 23:00:00,63.005
2023-03-11 23:15:00,62.779
2023-03-11 23:30:00,62.669
2023-03-11 23:45:00,62.675
2023-03-12 00:00:00,62.797
2023-03-12 00:15:00,63.034
2023-03-12 00:30:00,63.386
2023-03-12 00:45:00,63.852
2023-03-12 01:00:00,64.429
2023-03-12 01:15:00,65.115
2023-03-12 01:30:00,65.908
2023-03-12 01:45:00,66.804
2023-03-12 02:00:00,67.8
2023-03-12 02:15:00,68.891
2023-03-12 02:30:00,70.073
2023-03-12 02:45:00,71.341
2023-03-12 03:00:00,72.69
2023-03-12 03:15:00,74.114
2023-03-12 03:30:00,75.607
2023-03-12 03:45:00,77.164
2023-03-12 04:00:00,78.777
2023-03-12 04:15:00,80.439
2023-03-12 04:30:00,82.145
2023-03-12 04:45:00,83.887
2023-03-12 05:00:00,85.656
2023-03-12 05:15:00,87.447
2023-03-12 05:30:00,89.252
2023-03-12 05:45:00,91.062
2023-03-12 06:00:00,92.871
2023-03-12 06:15:00,94.671
2023-03-12 06:30:00,96.454
2023-03-12 06:45:00,98.213
2023-03-12 07:00:00,99.941
2023-03-12 07:15:00,101.63
2023-03-12 07:30:00,103.273
2023-03-12 07:45:00,104.864
2023-03-12 08:00:00,106.396
2023-03-12 08:15:00,107.862
2023-03-12 08:30:00,109.256
2023-03-12 08:45:00,110.572
2023-03-12 09:00:00,111.806
2023-03-12 09:15:00,112.952
2023-03-12 09:30:00,114.005
2023-03-12 09:45:00,114.961
2023-03-12 10:00:00,115.816
2023-03-12 10:15:00,116.566
2023-03-12 10:30:00,117.209
2023-03-12 10:45:00,117.742
2023-03-12 11:00:00,118.163
2023-03-12 11:15:00,118.47
2023-03-12 11:30:00,118.661
2023-03-12 11:45:00,118.738
2023-03-12 12:00:00,118.698
2023-03-12 12:15:00,118.543
2023-03-12 12:30:00,118.274
2023-03-12 12:45:00,117.891
2023-03-12 13:00:00,117.397
2023-03-12 13:15:00,116.794
2023-03-12 13:30:00,116.085
2023-03-12 13:45:00,115.272
2023-03-12 14:00:00,114.36
2023-03-12 14:15:00,113.353
2023-03-12 14:30:00,112.254
2023-03-12 14:45:00,111.07
2023-03-12 15:00:00,109.805
2023-03-12 15:15:00,108.465
2023-03-12 15:30:00,107.055
2023-03-12 15:45:00,105.583
2023-03-12 16:00:00,104.054
2023-03-12 16:15:00,102.475
2023-03-12 16:30:00,100.853
2023-03-12 16:45:00,99.196
2023-03-12 17:00:00,97.51
2023-03-12 17:15:00,95.804
2023-03-12 17:30:00,94.083
2023-03-12 17:45:00,92.357
2023-03-12 18:00:00,90.633
2023-03-12 18:15:00,88.917
2023-03-12 18:30:00,87.219
2023-03-12 18:45:00,85.544
2023-03-12 19:00:00,83.901
2023-03-12 19:15:00,82.297
2023-03-12 19:30:00,80.739
2023-03-12 19:45:00,79.234
2023-03-12 20:00:00,77.788
2023-03-12 20:15:00,76.408
2023-03-12 20:30:00,75.1
2023-03-12 20:45:00,73.869
2023-03-12 21:00:00,72.722
2023-03-12 21:15:00,71.663
2023-03-12 21:30:00,70.697
2023-03-12 21:45:00,69.829
2023-03-12 22:00:00,69.062
2023-03-12 22:15:00,68.399
2023-03-12 22:30:00,67.845
2023-03-12 22:45:00,67.401
2023-03-12 23:00:00,67.07
2023-03-12 23:15:00,66.853
2023-03-12 23:30:00,66.751
2023-03-12 23:45:00,66.766
2023-03-13 00:00:00,66.897
2023-03-13 00:15:00,67.143
2023-03-13 00:30:00,67.505
2023-03-13 00:45:00,67.98
2023-03-13 01:00:00,68.567
2023-03-13 01:15:00,69.264
2023-03-13 01:30:00,70.068
2023-03-13 01:45:00,70.975
2023-03-13 02:00:00,71.983
2023-03-13 02:15:00,73.086
2023-03-13 02:30:00,74.281
2023-03-13 02:45:00,75.562
2023-03-13 03:00:00,76.925
2023-03-13 03:15:00,78.363
2023-03-13 03:30:00,79.87
2023-03-13 03:45:00,81.442
2023-03-13 04:00:00,83.07
2023-03-13 04:15:00,84.749
2023-03-13 04:30:00,86.47
2023-03-13 04:45:00,88.228
2023-03-13 05:00:00,90.015
2023-03-13 05:15:00,91.823
2023-03-13 05:30:00,93.645
2023-03-13 05:45:00,95.474
2023-03-13 06:00:00,97.301
2023-03-13 06:15:00,99.119
2023-03-13 06:30:00,100.92
2023-03-13 06:45:00,102.698
2023-03-13 07:00:00,104.444
2023-03-13 07:15:00,106.152
2023-03-13 07:30:00,107.814
2023-03-13 07:45:00,109.423
2023-03-13 08:00:00,110.973
2023-03-13 08:15:00,112.457
2023-03-13 08:30:00,113.869
2023-03-13 08:45:00,115.203
2023-03-13 09:00:00,116.454
2023-03-13 09:15:00,117.617
2023-03-13 09:30:00,118.687
2023-03-13 09:45:00,119.659
2023-03-13 10:00:00,120.529
2023-03-13 10:15:00,121.294
2023-03-13 10:30:00,121.951
2023-03-13 10:45:00,122.498
2023-03-13 11:00:00,122.931
2023-03-13 11:15:00,123.25
2023-03-13 11:30:00,123.453
2023-03-13 11:45:00,123.539
2023-03-13 12:00:00,123.509
2023-03-13 12:15:00,123.363
2023-03-13 12:30:00,123.1
2023-03-13 12:45:00,122.724
2023-03-13 13:00:00,122.235
2023-03-13 13:15:00,121.636
2023-03-13 13:30:00,120.93
2023-03-13 13:45:00,120.119
2023-03-13 14:00:00,119.208
2023-03-13 14:15:00,118.2
2023-03-13 14:30:00,117.1
2023-03-13 14:45:00,115.913
2023-03-13 15:00:00,114.644
2023-03-13 15:15:00,113.299
2023-03-13 15:30:00,111.883
2023-03-13 15:45:00,110.403
2023-03-13 16:00:00,108.865
2023-03-13 16:15:00,107.277
2023-03-13 16:30:00,105.644
2023-03-13 16:45:00,103.975
2023-03-13 17:00:00,102.276
2023-03-13 17:15:00,100.555
2023-03-13 17:30:00,98.819
2023-03-13 17:45:00,97.076
2023-03-13 18:00:00,95.334
2023-03-13 18:15:00,93.601
2023-03-13 18:30:00,91.883
2023-03-13 18:45:00,90.188
2023-03-13 19:00:00,88.525
2023-03-13 19:15:00,86.899
2023-03-13 19:30:00,85.318
2023-03-13 19:45:00,83.79
2023-03-13 20:00:00,82.32
2023-03-13 20:15:00,80.916
2023-03-13 20:30:00,79.583
2023-03-13 20:45:00,78.327
2023-03-13 21:00:00,77.154
2023-03-13 21:15:00,76.069
2023-03-13 21:30:00,75.076
2023-03-13 21:45:00,74.181
2023-03-13 22:00:00,73.387
2023-03-13 22:15:00,72.698
2023-03-13 22:30:00,72.116
2023-03-13 22:45:00,71.645
2023-03-13 23:00:00,71.287
2023-03-13 23:15:00,71.042
2023-03-13 23:30:00,70.914
2023-03-13 23:45:00,70.901
2023-03-14 00:00:00,71.005
2023-03-14 00:15:00,71.225
2023-03-14 00:30:00,71.56
2023-03-14 00:45:00,72.01
2023-03-14 01:00:00,72.571
2023-03-14 01:15:00,73.243
2023-03-14 01:30:00,74.022
2023-03-14 01:45:00,74.904
2023-03-14 02:00:00,75.888
2023-03-14 02:15:00,76.967
2023-03-14 02:30:00,78.139
2023-03-14 02:45:00,79.397
2023-03-14 03:00:00,80.738
2023-03-14 03:15:00,82.154
2023-03-14 03:30:00,83.64
2023-03-14 03:45:00,85.191
2023-03-14 04:00:00,86.799
2023-03-14 04:15:00,88.458
2023-03-14 04:30:00,90.16
2023-03-14 04:45:00,91.899
2023-03-14 05:00:00,93.668
2023-03-14 05:15:00,95.458
2023-03-14 05:30:00,97.262
2023-03-14 05:45:00,99.073
2023-03-14 06:00:00,100.884
2023-03-14 06:15:00,102.685
2023-03-14 06:30:00,104.47
2023-03-14 06:45:00,106.232
2023-03-14 07:00:00,107.962
2023-03-14 07:15:00,109.654
2023-03-14 07:30:00,111.3
2023-03-14 07:45:00,112.894
2023-03-14 08:00:00,114.428
2023-03-14 08:15:00,115.896
2023-03-14 08:30:00,117.293
2023-03-14 08:45:00,118.611
2023-03-14 09:00:00,119.846
2023-03-14 09:15:00,120.993
2023-03-14 09:30:00,122.046
2023-03-14 09:45:00,123.001
2023-03-14 10:00:00,123.854
2023-03-14 10:15:00,124.602
2023-03-14 10:30:00,125.241
2023-03-14 10:45:00,125.768
2023-03-14 11:00:00,126.182
2023-03-14 11:15:00,126.481
2023-03-14 11:30:00,126.664
2023-03-14 11:45:00,126.729
2023-03-14 12:00:00,126.677
2023-03-14 12:15:00,126.508
2023-03-14 12:30:00,126.222
2023-03-14 12:45:00,125.821
2023-03-14 13:00:00,125.307
2023-03-14 13:15:00,124.682
2023-03-14 13:30:00,123.949
2023-03-14 13:45:00,123.11
2023-03-14 14:00:00,122.17
2023-03-14 14:15:00,121.132
2023-03-14 14:30:00,120.001
2023-03-14 14:45:00,118.782
2023-03-14 15:00:00,117.48
2023-03-14 15:15:00,116.1
2023-03-14 15:30:00,114.649
2023-03-14 15:45:00,113.133
2023-03-14 16:00:00,111.559
2023-03-14 16:15:00,109.932
2023-03-14 16:30:00,108.26
2023-03-14 16:45:00,106.551
2023-03-14 17:00:00,104.811
2023-03-14 17:15:00,103.048
2023-03-14 17:30:00,101.27
2023-03-14 17:45:00,99.484
2023-03-14 18:00:00,97.697
2023-03-14 18:15:00,95.919
2023-03-14 18:30:00,94.155
2023-03-14 18:45:00,92.414
2023-03-14 19:00:00,90.703
2023-03-14 19:15:00,89.029
2023-03-14 19:30:00,87.4
2023-03-14 19:45:00,85.823
2023-03-14 20:00:00,84.304
2023-03-14 20:15:00,82.849
2023-03-14 20:30:00,81.466
2023-03-14 20:45:00,80.16
2023-03-14 21:00:00,78.936
2023-03-14 21:15:00,77.8
2023-03-14 21:30:00,76.757
2023-03-14 21:45:00,75.81
2023-03-14 22:00:00,74.965
2023-03-14 22:15:00,74.225
2023-03-14 22:30:00,73.592
2023-03-14 22:45:00,73.07
2023-03-14 23:00:00,72.661
2023-03-14 23:15:00,72.366
2023-03-14 23:30:00,72.187
2023-03-14 23:45:00,72.125
2023-03-15 00:00:00,72.179
2023-03-15 00:15:00,72.35
2023-03-15 00:30:00,72.637
2023-03-15 00:45:00,73.039
2023-03-15 01:00:00,73.553
2023-03-15 01:15:00,74.177
2023-03-15 01:30:00,74.91
2023-03-15 01:45:00,75.747
2023-03-15 02:00:00,76.686
2023-03-15 02:15:00,77.721
2023-03-15 02:30:00,78.849
2023-03-15 02:45:00,80.065
2023-03-15 03:00:00,81.363
2023-03-15 03:15:00,82.739
2023-03-15 03:30:00,84.185
2023-03-15 03:45:00,85.696
2023-03-15 04:00:00,87.265
2023-03-15 04:15:00,88.886
2023-03-15 04:30:00,90.551
2023-03-15 04:45:00,92.254
2023-03-15 05:00:00,93.986
2023-03-15 05:15:00,95.741
2023-03-15 05:30:00,97.511
2023-03-15 05:45:00,99.289
2023-03-15 06:00:00,101.066
2023-03-15 06:15:00,102.835
2023-03-15 06:30:00,104.588
2023-03-15 06:45:00,106.319
2023-03-15 07:00:00,108.018
2023-03-15 07:15:00,109.68
2023-03-15 07:30:00,111.297
2023-03-15 07:45:00,112.861
2023-03-15 08:00:00,114.366
2023-03-15 08:15:00,115.806
2023-03-15 08:30:00,117.174
2023-03-15 08:45:00,118.465
2023-03-15 09:00:00,119.672
2023-03-15 09:15:00,120.791
2023-03-15 09:30:00,121.816
2023-03-15 09:45:00,122.743
2023-03-15 10:00:00,123.569
2023-03-15 10:15:00,124.289
2023-03-15 10:30:00,124.9
2023-03-15 10:45:00,125.4
2023-03-15 11:00:00,125.786
2023-03-15 11:15:00,126.056
2023-03-15 11:30:00,126.21
2023-03-15 11:45:00,126.246
2023-03-15 12:00:00,126.165
2023-03-15 12:15:00,125.966
2023-03-15 12:30:00,125.65
2023-03-15 12:45:00,125.218
2023-03-15 13:00:00,124.673
2023-03-15 13:15:00,124.016
2023-03-15 13:30:00,123.25
2023-03-15 13:45:00,122.378
2023-03-15 14:00:00,121.404
2023-03-15 14:15:00,120.332
2023-03-15 14:30:00,119.166
2023-03-15 14:45:00,117.911
2023-03-15 15:00:00,116.573
2023-03-15 15:15:00,115.156
2023-03-15 15:30:00,113.668
2023-03-15 15:45:00,112.113
2023-03-15 16:00:00,110.5
2023-03-15 16:15:00,108.833
2023-03-15 16:30:00,107.121
2023-03-15 16:45:00,105.371
2023-03-15 17:00:00,103.589
2023-03-15 17:15:00,101.784
2023-03-15 17:30:00,99.963
2023-03-15 17:45:00,98.133
2023-03-15 18:00:00,96.303
2023-03-15 18:15:00,94.48
2023-03-15 18:30:00,92.671
2023-03-15 18:45:00,90.885
2023-03-15 19:00:00,89.128
2023-03-15 19:15:00,87.409
2023-03-15 19:30:00,85.734
2023-03-15 19:45:00,84.11
2023-03-15 20:00:00,82.544
2023-03-15 20:15:00,81.043
2023-03-15 20:30:00,79.613
2023-03-15 20:45:00,78.26
2023-03-15 21:00:00,76.989
2023-03-15 21:15:00,75.806
2023-03-15 21:30:00,74.716
2023-03-15 21:45:00,73.724
2023-03-15 22:00:00,72.832
2023-03-15 22:15:00,72.046
2023-03-15 22:30:00,71.368
2023-03-15 22:45:00,70.801
2023-03-15 23:00:00,70.347
2023-03-15 23:15:00,70.008
2023-03-15 23:30:00,69.786
2023-03-15 23:45:00,69.681
2023-03-16 00:00:00,69.693
2023-03-16 00:15:00,69.822
2023-03-16 00:30:00,70.068
2023-03-16 00:45:00,70.43
2023-03-16 01:00:00,70.905
2023-03-16 01:15:00,71.491
2023-03-16 01:30:00,72.187
2023-03-16 01:45:00,72.988
2023-03-16 02:00:00,73.891
2023-03-16 02:15:00,74.892
2023-03-16 02:30:00,75.986
2023-03-16 02:45:00,77.17
2023-03-16 03:00:00,78.437
2023-03-16 03:15:00,79.782
2023-03-16 03:30:00,81.199
2023-03-16 03:45:00,82.682
2023-03-16 04:00:00,84.224
2023-03-16 04:15:00,85.819
2023-03-16 04:30:00,87.46
2023-03-16 04:45:00,89.139
2023-03-16 05:00:00,90.849
2023-03-16 05:15:00,92.582
2023-03-16 05:30:00,94.332
2023-03-16 05:45:00,96.09
2023-03-16 06:00:00,97.848
2023-03-16 06:15:00,99.6
2023-03-16 06:30:00,101.337
2023-03-16 06:45:00,103.051
2023-03-16 07:00:00,104.736
2023-03-16 07:15:00,106.384
2023-03-16 07:30:00,107.987
2023-03-16 07:45:00,109.539
2023-03-16 08:00:00,111.032
2023-03-16 08:15:00,112.461
2023-03-16 08:30:00,113.819
2023-03-16 08:45:00,115.099
2023-03-16 09:00:00,116.297
2023-03-16 09:15:00,117.407
2023-03-16 09:30:00,118.424
2023-03-16 09:45:00,119.343
2023-03-16 10:00:00,120.161
2023-03-16 10:15:00,120.873
2023-03-16 10:30:00,121.477
2023-03-16 10:45:00,121.969
2023-03-16 11:00:00,122.348
2023-03-16 11:15:00,122.611
2023-03-16 11:30:00,122.758
2023-03-16 11:45:00,122.787
2023-03-16 12:00:00,122.698
2023-03-16 12:15:00,122.492
2023-03-16 12:30:00,122.169
2023-03-16 12:45:00,121.73
2023-03-16 13:00:00,121.176
2023-03-16 13:15:00,120.511
2023-03-16 13:30:00,119.737
2023-03-16 13:45:00,118.856
2023-03-16 14:00:00,117.873
2023-03-16 14:15:00,116.791
2023-03-16 14:30:00,115.616
2023-03-16 14:45:00,114.351
2023-03-16 15:00:00,113.001
2023-03-16 15:15:00,111.574
2023-03-16 15:30:00,110.074
2023-03-16 15:45:00,108.507
2023-03-16 16:00:00,106.881
2023-03-16 16:15:00,105.201
2023-03-16 16:30:00,103.476
2023-03-16 16:45:00,101.712
2023-03-16 17:00:00,99.916
2023-03-16 17:15:00,98.096
2023-03-16 17:30:00,96.26
2023-03-16 17:45:00,94.415
2023-03-16 18:00:00,92.569
2023-03-16 18:15:00,90.729
2023-03-16 18:30:00,88.904
2023-03-16 18:45:00,87.101
2023-03-16 19:00:00,85.328
2023-03-16 19:15:00,83.591
2023-03-16 19:30:00,81.899
2023-03-16 19:45:00,80.258
2023-03-16 20:00:00,78.675
2023-03-16 20:15:00,77.157
2023-03-16 20:30:00,75.709
2023-03-16 20:45:00,74.339
2023-03-16 21:00:00,73.052
2023-03-16 21:15:00,71.852
2023-03-16 21:30:00,70.746
2023-03-16 21:45:00,69.737
2023-03-16 22:00:00,68.83
2023-03-16 22:15:00,68.028
2023-03-16 22:30:00,67.335
2023-03-16 22:45:00,66.753
2023-03-16 23:00:00,66.286
2023-03-16 23:15:00,65.934
2023-03-16 23:30:00,65.699
2023-03-16 23:45:00,65.582
2023-03-17 00:00:00,65.583
2023-03-17 00:15:00,65.702
2023-03-17 00:30:00,65.939
2023-03-17 00:45:00,66.292
2023-03-17 01:00:00,66.76
2023-03-17 01:15:00,67.34
2023-03-17 01:30:00,68.029
2023-03-17 01:45:00,68.826
2023-03-17 02:00:00,69.725
2023-03-17 02:15:00,70.724
2023-03-17 02:30:00,71.818
2023-03-17 02:45:00,73.001
2023-03-17 03:00:00,74.269
2023-03-17 03:15:00,75.617
2023-03-17 03:30:00,77.037
2023-03-17 03:45:00,78.525
2023-03-17 04:00:00,80.073
2023-03-17 04:15:00,81.675
2023-03-17 04:30:00,83.324
2023-03-17 04:45:00,85.012
2023-03-17 05:00:00,86.733
2023-03-17 05:15:00,88.478
2023-03-17 05:30:00,90.241
2023-03-17 05:45:00,92.012
2023-03-17 06:00:00,93.786
2023-03-17 06:15:00,95.554
2023-03-17 06:30:00,97.308
2023-03-17 06:45:00,99.041
2023-03-17 07:00:00,100.745
2023-03-17 07:15:00,102.412
2023-03-17 07:30:00,104.036
2023-03-17 07:45:00,105.61
2023-03-17 08:00:00,107.126
2023-03-17 08:15:00,108.578
2023-03-17 08:30:00,109.96
2023-03-17 08:45:00,111.265
2023-03-17 09:00:00,112.488
2023-03-17 09:15:00,113.624
2023-03-17 09:30:00,114.667
2023-03-17 09:45:00,115.613
2023-03-17 10:00:00,116.458
2023-03-17 10:15:00,117.198
2023-03-17 10:30:00,117.83
2023-03-17 10:45:00,118.35
2023-03-17 11:00:00,118.757
2023-03-17 11:15:00,119.049
2023-03-17 11:30:00,119.224
2023-03-17 11:45:00,119.282
2023-03-17 12:00:00,119.222
2023-03-17 12:15:00,119.044
2023-03-17 12:30:00,118.749
2023-03-17 12:45:00,118.338
2023-03-17 13:00:00,117.812
2023-03-17 13:15:00,117.175
2023-03-17 13:30:00,116.428
2023-03-17 13:45:00,115.574
2023-03-17 14:00:00,114.618
2023-03-17 14:15:00,113.562
2023-03-17 14:30:00,112.413
2023-03-17 14:45:00,111.173
2023-03-17 15:00:00,109.849
2023-03-17 15:15:00,108.446
2023-03-17 15:30:00,106.97
2023-03-17 15:45:00,105.427
2023-03-17 16:00:00,103.824
2023-03-17 16:15:00,102.167
2023-03-17 16:30:00,100.463
2023-03-17 16:45:00,98.721
2023-03-17 17:00:00,96.946
2023-03-17 17:15:00,95.147
2023-03-17 17:30:00,93.331
2023-03-17 17:45:00,91.505
2023-03-17 18:00:00,89.679
2023-03-17 18:15:00,87.858
2023-03-17 18:30:00,86.052
2023-03-17 18:45:00,84.267
2023-03-17 19:00:00,82.511
2023-03-17 19:15:00,80.792
2023-03-17 19:30:00,79.117
2023-03-17 19:45:00,77.493
2023-03-17 20:00:00,75.927
2023-03-17 20:15:00,74.425
2023-03-17 20:30:00,72.995
2023-03-17 20:45:00,71.641
2023-03-17 21:00:00,70.37
2023-03-17 21:15:00,69.187
2023-03-17 21:30:00,68.097
2023-03-17 21:45:00,67.105
2023-03-17 22:00:00,66.215
2023-03-17 22:15:00,65.43
2023-03-17 22:30:00,64.755
2023-03-17 22:45:00,64.192
2023-03-17 23:00:00,63.742
2023-03-17 23:15:00,63.409
2023-03-17 23:30:00,63.193
2023-03-17 23:45:00,63.096
2023-03-18 00:00:00,63.118
2023-03-18 00:15:00,63.258
2023-03-18 00:30:00,63.516
2023-03-18 00:45:00,63.892
2023-03-18 01:00:00,64.382
2023-03-18 01:15:00,64.986
2023-03-18 01:30:00,65.701
2023-03-18 01:45:00,66.523
2023-03-18 02:00:00,67.449
2023-03-18 02:15:00,68.475
2023-03-18 02:30:00,69.597
2023-03-18 02:45:00,70.81
